Report_time,GHID,Reportid,F00,F01,F02,F03,F04,F05,F06
2020100914,xshb,lwo,0.00,293.53,293.06,291.64,290.25,290.88,291.50
2020100914,xshb,psf,954.59,954.98,954.44,954.84,954.76,954.82,954.95
2020100914,xshb,rh,70.80,62.25,64.30,70.54,80.65,82.81,85.48
2020100914,xshb,slp,1010.61,1011.08,1010.63,1011.25,1011.43,1011.63,1011.81
2020100914,xshb,swi,9999.9,539.59,342.39,127.48,0.00,0.00,0.00
2020100914,xshb,tsf,297.72,298.50,297.74,295.96,294.26,293.60,292.99
2020100914,xshb,vpd,0.91,1.24,1.12,0.83,0.49,0.42,0.34
2020100915,shgb,dsf,292.30,291.10,291.50,291.93,292.09,291.76,291.58
2020100915,shgb,lwo,0.00,292.28,291.60,290.79,290.50,291.14,291.88
2020100915,shgb,psf,1011.51,1011.53,1011.05,1011.50,1011.23,1011.42,1011.43
2020100915,shgb,rh,66.14,60.84,67.19,76.37,80.59,81.10,81.95
2020100915,shgb,slp,1011.74,1011.79,1011.33,1011.79,1011.52,1011.72,1011.74
2020100915,shgb,swi,9999.9,340.96,128.95,0.00,0.00,0.00,0.00
2020100915,shgb,tsf,298.97,299.09,297.87,296.23,295.53,295.09,294.74
2020100915,shgb,vpd,1.14,1.33,1.03,0.67,0.53,0.50,0.47
2020100915,tarib,dsf,292.41,291.72,291.11,291.09,291.45,291.59,291.64
2020100915,tarib,lwo,0.00,294.60,293.75,292.08,291.43,291.79,292.61
2020100915,tarib,psf,999.67,999.44,999.17,999.80,999.65,999.81,999.89
2020100915,tarib,rh,65.23,55.48,59.53,68.43,75.57,80.19,83.76
2020100915,tarib,slp,1011.19,1010.92,1010.73,1011.43,1011.33,1011.54,1011.62
2020100915,tarib,swi,9999.9,339.49,127.08,0.00,0.00,0.00,0.00
2020100915,tarib,tsf,299.31,301.27,299.46,297.15,295.91,295.10,294.45
2020100915,tarib,vpd,1.19,1.71,1.40,0.95,0.68,0.53,0.42
2020100915,xshb,dsf,292.00,291.25,290.57,290.54,290.62,290.73,290.72
2020100915,xshb,lwo,0.00,292.50,291.76,289.82,289.34,290.05,291.00
2020100915,xshb,psf,954.84,955.10,954.80,955.30,955.07,955.00,955.05
2020100915,xshb,rh,72.69,68.35,72.74,80.92,85.65,88.31,89.80
2020100915,xshb,slp,1010.99,1011.35,1011.32,1012.09,1012.01,1011.85,1011.89
2020100915,xshb,swi,9999.9,342.39,127.50,0.00,0.00,0.00,0.00
2020100915,xshb,tsf,297.10,297.34,295.62,293.88,293.05,292.68,292.41
2020100915,xshb,vpd,0.82,0.97,0.75,0.47,0.34,0.27,0.23
2020100916,shgb,dsf,292.25,291.34,291.72,291.99,291.88,291.53,291.29
2020100916,shgb,lwo,0.00,291.79,291.25,290.61,290.63,290.87,291.65
2020100916,shgb,psf,1011.69,1011.63,1011.32,1011.87,1011.57,1011.65,1011.56
2020100916,shgb,rh,68.28,68.16,76.63,81.00,81.91,82.41,81.73
2020100916,shgb,slp,1011.91,1011.89,1011.62,1012.18,1011.86,1011.95,1011.87
2020100916,shgb,swi,9999.9,128.96,0.00,0.00,0.00,0.00,0.00
2020100916,shgb,tsf,298.39,297.48,295.96,295.34,295.05,294.60,294.48
2020100916,shgb,vpd,1.03,0.98,0.66,0.51,0.48,0.46,0.47
2020100916,tarib,dsf,292.41,291.82,291.25,291.39,291.48,291.51,291.61
2020100916,tarib,lwo,0.00,293.10,292.28,291.21,290.78,290.87,291.75
2020100916,tarib,psf,999.93,999.70,999.58,1000.21,1000.06,1000.08,1000.05
2020100916,tarib,rh,69.45,64.67,71.15,77.57,81.99,85.48,88.60
2020100916,tarib,slp,1011.47,1011.27,1011.22,1011.90,1011.78,1011.86,1011.83
2020100916,tarib,swi,9999.9,126.94,0.00,0.00,0.00,0.00,0.00
2020100916,tarib,tsf,298.28,298.84,296.68,295.43,294.63,293.99,293.53
2020100916,tarib,vpd,0.99,1.18,0.85,0.61,0.47,0.36,0.28
2020100916,xshb,dsf,291.82,291.46,290.85,290.60,290.67,290.80,290.83
2020100916,xshb,lwo,0.00,291.11,290.03,289.17,289.25,289.80,290.71
2020100916,xshb,psf,955.10,955.18,955.05,955.48,955.26,955.17,955.14
2020100916,xshb,rh,75.33,76.87,83.95,87.14,89.91,91.49,92.69
2020100916,xshb,slp,1011.40,1011.68,1011.91,1012.45,1012.22,1011.99,1011.94
2020100916,xshb,swi,9999.9,127.49,0.00,0.00,0.00,0.00,0.00
2020100916,xshb,tsf,296.35,295.64,293.61,292.76,292.33,292.20,292.02
2020100916,xshb,vpd,0.71,0.64,0.39,0.30,0.23,0.19,0.16
2020100917,shgb,dsf,292.19,291.76,291.76,291.79,291.47,291.10,291.03
2020100917,shgb,lwo,0.00,290.87,291.45,291.15,291.02,290.95,291.74
2020100917,shgb,psf,1011.92,1011.65,1011.37,1012.14,1011.87,1011.82,1011.70
2020100917,shgb,rh,70.69,78.46,80.66,81.53,82.15,80.33,81.13
2020100917,shgb,slp,1012.16,1011.94,1011.65,1012.45,1012.18,1012.12,1012.02
2020100917,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100917,shgb,tsf,297.76,295.63,295.17,295.03,294.58,294.57,+Inf
2020100917,shgb,vpd,0.92,0.59,0.52,0.49,0.46,0.51,NaN
2020100917,tarib,dsf,292.40,292.09,291.76,291.49,291.46,291.56,291.89
2020100917,tarib,lwo,0.00,291.04,291.40,290.85,290.22,290.38,291.10
2020100917,tarib,psf,1000.22,999.92,999.70,1000.51,1000.36,1000.35,1000.23
2020100917,tarib,rh,73.66,81.45,83.52,85.60,88.17,90.95,94.02
2020100917,tarib,slp,1011.80,1011.59,1011.39,1012.26,1012.13,1012.15,1012.01
2020100917,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100917,tarib,tsf,297.31,295.36,294.61,293.95,293.45,293.05,+Inf
2020100917,tarib,vpd,0.80,0.50,0.43,0.36,0.29,0.21,NaN
2020100917,xshb,dsf,291.64,291.42,291.11,291.06,290.94,291.02,291.02
2020100917,xshb,lwo,0.00,289.11,289.68,289.45,289.52,289.74,290.33
2020100917,xshb,psf,955.36,955.11,954.99,955.54,955.41,955.36,955.29
2020100917,xshb,rh,78.94,88.72,90.64,92.40,93.47,95.04,96.14
2020100917,xshb,slp,1011.85,1011.89,1011.84,1012.39,1012.25,1012.20,1012.13
2020100917,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100917,xshb,tsf,295.40,293.31,292.66,292.30,292.00,291.82,+Inf
2020100917,xshb,vpd,0.57,0.27,0.21,0.17,0.14,0.11,NaN
2020100918,shgb,dsf,292.28,291.83,291.75,291.64,291.36,291.18,290.90
2020100918,shgb,lwo,0.00,290.89,291.28,290.98,290.91,291.02,291.53
2020100918,shgb,psf,1012.00,1011.94,1011.49,1012.13,1011.93,1011.81,1011.54
2020100918,shgb,rh,73.13,79.41,82.07,81.86,81.70,81.67,81.40
2020100918,shgb,slp,1012.26,1012.21,1011.79,1012.44,1012.24,1012.12,1011.85
2020100918,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100918,shgb,tsf,297.30,295.50,294.89,294.81,294.56,294.38,294.15
2020100918,shgb,vpd,0.82,0.56,0.47,0.48,0.47,0.47,0.47
2020100918,tarib,dsf,292.16,292.09,291.84,291.67,291.48,291.74,291.95
2020100918,tarib,lwo,0.00,290.04,291.09,290.47,289.96,290.16,290.74
2020100918,tarib,psf,1000.36,1000.20,999.86,1000.59,1000.45,1000.29,1000.06
2020100918,tarib,rh,76.59,84.78,86.34,88.64,90.06,93.50,96.15
2020100918,tarib,slp,1011.97,1011.91,1011.59,1012.37,1012.21,1012.09,1011.86
2020100918,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100918,tarib,tsf,296.42,294.71,294.17,293.58,293.13,292.80,292.57
2020100918,tarib,vpd,0.68,0.40,0.34,0.28,0.23,0.15,0.09
2020100918,xshb,dsf,291.25,291.09,290.93,290.92,290.82,290.68,290.65
2020100918,xshb,lwo,0.00,288.51,289.81,289.39,289.32,289.26,289.59
2020100918,xshb,psf,955.44,955.46,955.08,955.58,955.47,955.31,955.13
2020100918,xshb,rh,79.87,89.35,91.90,92.93,94.12,94.82,95.73
2020100918,xshb,slp,1012.04,1012.17,1011.95,1012.35,1012.33,1012.20,1012.02
2020100918,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100918,xshb,tsf,294.81,292.86,292.26,292.07,291.77,291.51,291.33
2020100918,xshb,vpd,0.53,0.25,0.18,0.16,0.13,0.11,0.09
2020100919,shgb,dsf,292.35,291.89,291.66,291.54,291.39,291.19,290.87
2020100919,shgb,lwo,0.00,290.99,291.43,290.77,290.95,290.56,291.07
2020100919,shgb,psf,1012.05,1012.08,1011.68,1012.06,1012.01,1011.69,1011.33
2020100919,shgb,rh,74.76,80.16,81.98,81.81,82.51,83.23,82.78
2020100919,shgb,slp,1012.31,1012.29,1011.97,1012.38,1012.32,1012.00,1011.62
2020100919,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100919,shgb,tsf,297.02,295.42,294.81,294.72,294.43,294.10,293.85
2020100919,shgb,vpd,0.76,0.54,0.47,0.47,0.45,0.42,0.43
2020100919,tarib,dsf,291.92,292.07,292.18,292.26,292.21,292.12,292.05
2020100919,tarib,lwo,0.00,289.83,290.84,290.37,290.10,290.00,290.26
2020100919,tarib,psf,1000.49,1000.31,1000.05,1000.57,1000.49,1000.15,999.86
2020100919,tarib,rh,78.30,87.16,90.69,93.48,95.28,96.80,98.04
2020100919,tarib,slp,1012.14,1012.04,1011.79,1012.33,1012.26,1011.94,1011.64
2020100919,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100919,tarib,tsf,295.82,294.25,293.73,293.33,292.98,292.63,292.36
2020100919,tarib,vpd,0.60,0.33,0.23,0.16,0.11,0.07,0.04
2020100919,xshb,dsf,290.85,290.78,290.31,290.06,290.04,290.56,290.65
2020100919,xshb,lwo,0.00,288.61,289.57,289.24,289.11,288.71,289.14
2020100919,xshb,psf,955.53,955.56,955.32,955.54,955.45,955.11,954.86
2020100919,xshb,rh,81.03,89.28,90.39,89.74,91.36,95.81,97.02
2020100919,xshb,slp,1012.27,1012.18,1012.27,1012.32,1012.35,1012.04,1011.74
2020100919,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100919,xshb,tsf,294.18,292.56,291.89,291.75,291.45,291.22,291.12
2020100919,xshb,vpd,0.48,0.24,0.21,0.22,0.18,0.09,0.06
2020100920,shgb,dsf,292.66,292.06,291.79,291.48,291.43,291.23,291.02
2020100920,shgb,lwo,0.00,291.50,289.59,288.90,289.32,289.96,291.42
2020100920,shgb,psf,1012.42,1012.76,1012.65,1012.91,1012.31,1011.65,1010.81
2020100920,shgb,rh,77.65,80.63,82.97,82.79,84.57,84.76,84.38
2020100920,shgb,slp,1012.69,1012.98,1012.96,1013.22,1012.62,1011.96,1011.11
2020100920,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100920,shgb,tsf,296.72,295.49,294.76,294.48,294.08,293.84,293.70
2020100920,shgb,vpd,0.66,0.53,0.44,0.44,0.39,0.38,0.38
2020100920,tarib,dsf,291.55,291.54,291.77,291.78,291.66,291.54,291.37
2020100920,tarib,lwo,0.00,291.64,291.08,289.74,289.58,289.99,291.10
2020100920,tarib,psf,1001.00,1001.11,1001.12,1001.50,1000.77,1000.03,999.29
2020100920,tarib,rh,77.96,86.74,90.38,92.87,92.47,92.37,94.19
2020100920,tarib,slp,1012.67,1012.84,1012.87,1013.29,1012.53,1011.78,1011.10
2020100920,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100920,tarib,tsf,295.51,293.79,293.36,292.94,292.89,292.79,292.31
2020100920,tarib,vpd,0.60,0.33,0.23,0.17,0.18,0.18,0.13
2020100920,xshb,dsf,290.17,290.10,290.06,289.92,290.20,290.39,290.24
2020100920,xshb,lwo,0.00,289.90,289.00,284.41,285.02,287.00,290.12
2020100920,xshb,psf,955.93,956.19,956.30,956.46,955.90,955.12,954.37
2020100920,xshb,rh,80.82,88.52,90.67,88.63,89.49,91.40,93.52
2020100920,xshb,slp,1012.81,1012.92,1013.25,1013.38,1012.72,1011.91,1011.21
2020100920,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100920,xshb,tsf,293.52,292.00,291.59,291.80,291.94,291.79,291.29
2020100920,xshb,vpd,0.46,0.25,0.20,0.25,0.23,0.19,0.14
2020100921,shgb,dsf,292.56,291.93,291.55,291.23,291.17,291.06,290.85
2020100921,shgb,lwo,0.00,291.16,289.66,289.31,289.78,290.48,291.64
2020100921,shgb,psf,1012.54,1012.52,1012.20,1012.36,1011.90,1011.44,1010.82
2020100921,shgb,rh,77.82,80.06,81.91,81.88,83.05,83.63,83.07
2020100921,shgb,slp,1012.82,1012.81,1012.52,1012.67,1012.20,1011.76,1011.11
2020100921,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100921,shgb,tsf,296.58,295.47,294.72,294.39,294.11,293.89,293.77
2020100921,shgb,vpd,0.65,0.54,0.47,0.46,0.43,0.41,0.42
2020100921,tarib,dsf,291.33,291.25,291.23,291.38,291.04,290.98,291.05
2020100921,tarib,lwo,0.00,290.96,290.79,289.90,289.78,290.21,291.32
2020100921,tarib,psf,1001.08,1000.95,1000.63,1000.93,1000.37,999.88,999.25
2020100921,tarib,rh,77.58,85.42,87.11,90.71,89.15,89.98,92.66
2020100921,tarib,slp,1012.75,1012.67,1012.38,1012.71,1012.12,1011.64,1011.04
2020100921,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100921,tarib,tsf,295.37,293.74,293.41,292.91,292.85,292.64,292.25
2020100921,tarib,vpd,0.61,0.36,0.31,0.22,0.25,0.23,0.16
2020100921,xshb,dsf,289.92,289.52,289.54,289.31,289.27,289.19,289.07
2020100921,xshb,lwo,0.00,289.08,288.96,288.12,288.04,288.98,289.99
2020100921,xshb,psf,955.93,956.10,955.87,955.97,955.52,955.00,954.39
2020100921,xshb,rh,78.54,84.28,87.41,87.40,87.79,87.96,88.70
2020100921,xshb,slp,1012.76,1012.79,1012.84,1012.86,1012.33,1011.81,1011.25
2020100921,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100921,xshb,tsf,293.72,292.19,291.64,291.40,291.30,291.19,290.93
2020100921,xshb,vpd,0.53,0.35,0.27,0.27,0.26,0.25,0.23
2020100922,shgb,dsf,292.45,291.78,291.34,291.00,290.89,290.79,290.65
2020100922,shgb,lwo,0.00,290.93,289.90,289.75,290.22,291.04,291.83
2020100922,shgb,psf,1012.54,1012.30,1011.76,1011.85,1011.42,1011.19,1010.81
2020100922,shgb,rh,78.40,79.61,80.99,81.25,81.65,82.04,81.61
2020100922,shgb,slp,1012.83,1012.58,1012.07,1012.17,1011.73,1011.50,1011.10
2020100922,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100922,shgb,tsf,296.34,295.41,294.68,294.28,294.09,293.91,293.86
2020100922,shgb,vpd,0.62,0.55,0.49,0.48,0.46,0.45,0.45
2020100922,tarib,dsf,291.12,291.07,290.80,291.16,290.79,290.79,290.81
2020100922,tarib,lwo,0.00,290.68,290.65,290.20,289.95,290.48,291.12
2020100922,tarib,psf,1001.12,1000.82,1000.11,1000.43,999.91,999.65,999.23
2020100922,tarib,rh,77.66,85.00,84.72,89.78,87.94,88.96,91.15
2020100922,tarib,slp,1012.81,1012.54,1011.83,1012.23,1011.66,1011.39,1011.00
2020100922,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100922,tarib,tsf,295.13,293.63,293.42,292.86,292.81,292.63,292.27
2020100922,tarib,vpd,0.60,0.37,0.37,0.24,0.28,0.25,0.20
2020100922,xshb,dsf,289.66,289.17,289.23,289.00,288.86,288.70,288.64
2020100922,xshb,lwo,0.00,288.89,289.10,288.67,288.60,289.37,290.26
2020100922,xshb,psf,955.94,955.89,955.43,955.50,955.09,954.82,954.38
2020100922,xshb,rh,76.41,81.49,84.80,85.53,85.02,84.86,85.91
2020100922,xshb,slp,1012.73,1012.61,1012.35,1012.39,1011.85,1011.57,1011.19
2020100922,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100922,xshb,tsf,293.89,292.37,291.80,291.43,291.38,291.25,290.99
2020100922,xshb,vpd,0.58,0.42,0.33,0.31,0.32,0.32,0.29
2020100923,shgb,dsf,292.34,291.70,291.16,290.78,290.71,290.68,290.64
2020100923,shgb,lwo,0.00,290.85,290.15,290.13,290.87,292.13,292.63
2020100923,shgb,psf,1012.47,1012.12,1011.33,1011.38,1010.96,1010.92,1010.75
2020100923,shgb,rh,78.53,79.77,81.04,81.16,81.40,81.57,81.71
2020100923,shgb,slp,1012.76,1012.41,1011.64,1011.69,1011.25,1011.22,1011.04
2020100923,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100923,shgb,tsf,296.20,295.29,294.49,294.08,293.96,293.89,293.82
2020100923,shgb,vpd,0.61,0.55,0.49,0.47,0.46,0.46,0.45
2020100923,tarib,dsf,290.91,290.81,290.19,290.92,290.69,290.70,290.69
2020100923,tarib,lwo,0.00,290.29,290.62,290.63,290.51,291.40,291.50
2020100923,tarib,psf,1001.13,1000.71,999.63,999.93,999.41,999.36,999.12
2020100923,tarib,rh,76.98,83.99,81.14,88.28,87.70,88.97,90.53
2020100923,tarib,slp,1012.82,1012.41,1011.35,1011.71,1011.12,1011.10,1010.90
2020100923,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100923,tarib,tsf,295.06,293.56,293.48,292.88,292.75,292.54,292.25
2020100923,tarib,vpd,0.61,0.39,0.46,0.27,0.28,0.25,0.21
2020100923,xshb,dsf,289.40,288.76,288.98,288.69,288.54,288.46,288.29
2020100923,xshb,lwo,0.00,284.63,289.76,289.25,289.30,290.27,290.90
2020100923,xshb,psf,955.95,955.75,955.05,955.04,954.62,954.52,954.28
2020100923,xshb,rh,74.33,76.07,81.91,82.75,83.06,83.78,83.92
2020100923,xshb,slp,1012.71,1012.44,1011.97,1011.93,1011.40,1011.33,1011.10
2020100923,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020100923,xshb,tsf,294.06,293.03,292.09,291.63,291.42,291.20,291.01
2020100923,xshb,vpd,0.64,0.56,0.40,0.37,0.36,0.34,0.33
2020101000,shgb,dsf,292.16,291.54,291.11,290.79,290.77,290.76,290.75
2020101000,shgb,lwo,0.00,291.30,291.06,290.55,291.36,292.16,293.05
2020101000,shgb,psf,1012.03,1011.70,1011.00,1011.34,1011.10,1011.33,1011.26
2020101000,shgb,rh,78.17,78.83,81.20,81.48,81.72,81.82,82.09
2020101000,shgb,slp,1012.35,1011.96,1011.31,1011.65,1011.40,1011.63,1011.56
2020101000,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020101000,shgb,tsf,296.10,295.33,294.40,294.02,293.96,293.93,293.86
2020101000,shgb,vpd,0.62,0.57,0.48,0.46,0.45,0.45,0.44
2020101000,tarib,dsf,290.46,290.21,289.75,290.42,290.41,290.39,290.32
2020101000,tarib,lwo,0.00,290.46,290.89,290.56,290.56,291.26,291.59
2020101000,tarib,psf,1000.59,1000.39,999.35,999.84,999.54,999.79,999.69
2020101000,tarib,rh,75.46,81.65,79.94,86.44,87.22,88.55,89.88
2020101000,tarib,slp,1012.27,1012.05,1011.06,1011.62,1011.27,1011.53,1011.48
2020101000,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020101000,tarib,tsf,294.91,293.40,293.26,292.71,292.55,292.30,291.99
2020101000,tarib,vpd,0.65,0.44,0.48,0.31,0.29,0.26,0.22
2020101000,xshb,dsf,289.02,288.10,288.34,288.28,288.15,288.17,288.09
2020101000,xshb,lwo,0.00,288.59,289.64,289.19,289.54,290.20,290.79
2020101000,xshb,psf,955.45,955.35,954.73,954.94,954.68,954.87,954.77
2020101000,xshb,rh,74.58,77.09,81.13,82.73,82.37,83.55,84.27
2020101000,xshb,slp,1012.25,1012.05,1011.60,1011.81,1011.44,1011.70,1011.63
2020101000,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020101000,xshb,tsf,293.62,292.15,291.59,291.21,291.16,290.96,290.74
2020101000,xshb,vpd,0.62,0.51,0.40,0.36,0.37,0.34,0.32
2020101001,shgb,dsf,291.98,291.40,290.93,290.76,290.83,290.87,290.92
2020101001,shgb,lwo,0.00,291.76,291.89,291.33,292.25,292.77,293.36
2020101001,shgb,psf,1011.55,1011.26,1010.73,1011.25,1011.17,1011.70,1011.83
2020101001,shgb,rh,77.88,78.36,80.07,81.14,81.82,82.46,76.70
2020101001,shgb,slp,1011.85,1011.53,1011.03,1011.54,1011.48,1011.99,1012.14
2020101001,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,129.89
2020101001,shgb,tsf,295.97,295.28,294.45,294.06,294.00,293.92,295.12
2020101001,shgb,vpd,0.62,0.58,0.51,0.47,0.45,0.43,0.62
2020101001,tarib,dsf,290.00,289.57,289.29,289.89,290.08,290.05,289.94
2020101001,tarib,lwo,0.00,290.53,291.14,290.67,290.85,291.90,292.61
2020101001,tarib,psf,1000.07,1000.03,999.02,999.77,999.64,1000.13,1000.27
2020101001,tarib,rh,74.64,79.32,78.41,84.26,86.91,87.86,75.02
2020101001,tarib,slp,1011.77,1011.69,1010.73,1011.54,1011.38,1011.91,1012.05
2020101001,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,133.82
2020101001,tarib,tsf,294.61,293.20,293.09,292.57,292.28,292.07,294.47
2020101001,tarib,vpd,0.66,0.49,0.51,0.36,0.29,0.27,0.64
2020101001,xshb,dsf,288.59,287.68,287.84,288.01,287.84,287.89,287.81
2020101001,xshb,lwo,0.00,288.50,289.85,289.48,290.14,290.46,291.15
2020101001,xshb,psf,954.95,955.03,954.37,954.86,954.77,955.15,955.27
2020101001,xshb,rh,74.54,77.38,80.44,83.14,82.37,83.04,71.95
2020101001,xshb,slp,1011.79,1011.74,1011.19,1011.77,1011.56,1011.96,1012.08
2020101001,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,138.09
2020101001,xshb,tsf,293.18,291.65,291.21,290.86,290.84,290.76,292.93
2020101001,xshb,vpd,0.60,0.49,0.41,0.35,0.36,0.35,0.65
2020101002,shgb,dsf,291.85,291.20,290.73,290.50,290.67,291.12,291.12
2020101002,shgb,lwo,0.00,290.55,290.84,291.03,291.21,293.33,296.08
2020101002,shgb,psf,1011.50,1011.61,1010.95,1011.61,1011.63,1011.72,1011.65
2020101002,shgb,rh,77.35,78.23,79.25,79.92,81.12,76.65,65.40
2020101002,shgb,slp,1011.78,1011.92,1011.22,1011.93,1011.93,1012.00,1011.95
2020101002,shgb,swi,9999.9,0.00,0.00,0.00,0.00,129.72,343.24
2020101002,shgb,tsf,295.94,295.09,294.40,294.04,293.97,295.34,297.92
2020101002,shgb,vpd,0.64,0.58,0.53,0.50,0.47,0.63,1.09
2020101002,tarib,dsf,289.13,288.49,288.55,288.99,289.08,289.30,289.39
2020101002,tarib,lwo,0.00,290.08,290.84,290.77,290.11,292.90,297.22
2020101002,tarib,psf,1000.13,1000.33,999.29,1000.04,1000.05,1000.15,1000.08
2020101002,tarib,rh,71.15,74.10,73.91,77.39,80.57,69.80,58.75
2020101002,tarib,slp,1011.83,1012.06,1010.96,1011.77,1011.78,1011.89,1011.77
2020101002,tarib,swi,9999.9,0.00,0.00,0.00,0.00,133.64,348.57
2020101002,tarib,tsf,294.47,293.17,293.27,292.99,292.45,294.96,297.86
2020101002,tarib,vpd,0.74,0.61,0.62,0.53,0.44,0.80,1.30
2020101002,xshb,dsf,287.32,286.56,286.97,286.96,287.05,287.05,288.06
2020101002,xshb,lwo,0.00,287.79,288.99,288.92,288.87,291.01,296.25
2020101002,xshb,psf,955.07,955.39,954.65,955.26,955.26,955.34,955.28
2020101002,xshb,rh,71.25,73.78,77.21,78.28,78.98,68.47,60.62
2020101002,xshb,slp,1012.01,1012.00,1011.40,1012.09,1012.03,1012.08,1011.84
2020101002,xshb,swi,9999.9,0.00,0.00,0.00,0.00,138.15,356.01
2020101002,xshb,tsf,292.58,291.25,290.96,290.74,290.69,292.93,295.93
2020101002,xshb,vpd,0.66,0.55,0.47,0.44,0.43,0.74,1.10
2020101003,shgb,dsf,291.74,291.14,290.73,290.52,290.88,291.17,291.26
2020101003,shgb,lwo,0.00,290.88,291.71,292.22,292.42,295.67,298.38
2020101003,shgb,psf,1011.50,1011.76,1011.09,1011.81,1011.61,1011.71,1011.49
2020101003,shgb,rh,77.02,77.91,79.40,79.96,75.29,65.31,58.20
2020101003,shgb,slp,1011.77,1012.07,1011.35,1012.12,1011.91,1012.00,1011.79
2020101003,shgb,swi,9999.9,0.00,0.00,0.00,129.68,343.21,538.89
2020101003,shgb,tsf,295.90,295.10,294.38,294.05,295.39,298.00,300.00
2020101003,shgb,vpd,0.64,0.59,0.53,0.50,0.67,1.10,1.49
2020101003,tarib,dsf,288.77,288.28,288.32,288.78,288.94,289.08,289.12
2020101003,tarib,lwo,0.00,290.08,291.22,291.72,291.66,296.26,300.11
2020101003,tarib,psf,1000.18,1000.51,999.38,1000.29,1000.06,1000.17,999.88
2020101003,tarib,rh,69.54,73.42,73.99,78.06,68.64,57.32,48.75
2020101003,tarib,slp,1011.88,1012.22,1011.07,1012.05,1011.79,1011.83,1011.46
2020101003,tarib,swi,9999.9,0.00,0.00,0.00,133.66,348.72,545.28
2020101003,tarib,tsf,294.47,293.10,293.01,292.65,294.85,297.93,300.66
2020101003,tarib,vpd,0.78,0.63,0.61,0.50,0.82,1.35,1.90
2020101003,xshb,dsf,287.24,286.53,286.78,286.95,287.12,288.05,289.26
2020101003,xshb,lwo,0.00,287.94,289.34,289.70,290.22,295.43,299.57
2020101003,xshb,psf,955.18,955.60,954.74,955.37,955.22,955.38,955.21
2020101003,xshb,rh,71.10,74.21,77.13,78.64,68.82,60.63,58.25
2020101003,xshb,slp,1012.14,1012.26,1011.55,1012.23,1011.92,1011.91,1011.48
2020101003,xshb,swi,9999.9,0.00,0.00,0.00,138.05,355.77,554.21
2020101003,xshb,tsf,292.53,291.12,290.78,290.65,292.93,295.92,297.85
2020101003,xshb,vpd,0.66,0.54,0.47,0.43,0.73,1.10,1.31
2020101004,shgb,dsf,291.64,291.15,290.66,290.67,290.98,291.17,291.73
2020101004,shgb,lwo,0.00,291.28,292.67,293.80,295.63,298.27,299.98
2020101004,shgb,psf,1011.59,1011.96,1011.20,1011.86,1011.41,1011.51,1011.20
2020101004,shgb,rh,76.40,77.90,78.68,73.43,64.47,57.50,55.83
2020101004,shgb,slp,1011.87,1012.25,1011.47,1012.17,1011.70,1011.80,1011.50
2020101004,shgb,swi,9999.9,0.00,0.00,129.75,343.15,538.89,693.00
2020101004,shgb,tsf,295.93,295.12,294.45,295.56,298.01,300.10,301.20
2020101004,shgb,vpd,0.66,0.59,0.55,0.73,1.13,1.53,1.69
2020101004,tarib,dsf,288.42,288.13,288.21,288.65,288.76,288.93,290.39
2020101004,tarib,lwo,0.00,290.25,291.72,293.22,296.06,299.84,302.98
2020101004,tarib,psf,1000.24,1000.61,999.51,1000.44,999.88,999.90,999.45
2020101004,tarib,rh,67.56,72.83,73.56,66.89,55.43,48.14,47.12
2020101004,tarib,slp,1011.94,1012.32,1011.19,1012.21,1011.52,1011.48,1010.95
